"","gem","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh","flh","menge_mwh"
"61",734009216,66894,"Krähenberg",1250,2003-03-31,"E30254010000000000005230797401812",1374979,1099.9832,1375
"62",734009216,66894,"Krähenberg",1250,2003-03-31,"E30254010000000000005230797405750",1374978,1099.9824,1375
"63",733405028,67365,"Schwegenheim",1500,2006-01-17,"E30254010000000000005230797501801",1833372,1222.248,1833
"64",733405028,67365,"Schwegenheim",1500,2006-01-31,"E30254010000000000005230797501802",1833372,1222.248,1833
"65",733405028,67365,"Schwegenheim",1500,2005-12-23,"E30254010000000000005230797501803",1833372,1222.248,1833
"66",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601805",1134210,1334.36470588235,1134
"67",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601806",1134210,1334.36470588235,1134
"68",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601807",1134210,1334.36470588235,1134
"69",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797606681",1134204,1334.35764705882,1134
"70",733307008,67806,"Bisterschied",1500,2000-04-10,"E30254010000000000005230822702034",1975377,1316.918,1975
"71",733307008,67806,"Bisterschied",500,1999-11-04,"E30254010000000000005230822707035",742214,1484.428,742
"72",733501203,66894,"Martinshöhe",1000,2000-12-28,"E30254010000000000005230823306682",1169164,1169.164,1169
"73",733608074,67748,"Odenbach",600,2004-12-28,"E30254010000000000005230823402040",716942,1194.90333333333,717
"74",733608074,67748,"Odenbach",600,2004-12-28,"E30254010000000000005230823407054",716934,1194.89,717
"75",733610103,66887,"Welchweiler",1750,2003-12-22,"E30254010000000000005230826706683",1186884,678.219428571429,1187
"76",733307008,67806,"Bisterschied",1800,2004-02-27,"E30254010000000000005230827307061",2707546,1504.19222222222,2708
"77",733304031,67294,"Ilbesheim",500,1998-02-05,"E30254010000000000005230837706693",725465,1450.93,725
"78",733304040,67819,"Kriegsfeld",1800,2000-12-21,"E30254010000000000005230838106691",3120769,1733.76055555556,3121
"79",733608069,67759,"Nußbach",600,2002-05-07,"E30254010000000000005230876501820",1022546,1704.24333333333,1023
"80",733608069,67759,"Nußbach",1600,2003-12-12,"E30254010000000000005230888706707",3219360,2012.1,3219
"81",733807023,67354,"Römerberg",2000,2006-04-13,"E30254010000000000005230940402446",3159743,1579.8715,3160
"82",733807023,67354,"Römerberg",2000,2008-10-01,"E30254010000000000005230940406757",3052733,1526.3665,3053
"83",733509501,66879,"Reichenbach-Steegen",2000,2003-02-14,"E30254010000000000005231606303528",2885151,1442.5755,2885
"84",733509501,66879,"Reichenbach-Steegen",2000,2003-01-19,"E30254010000000000005231606303529",2885151,1442.5755,2885
"85",733509501,66879,"Reichenbach-Steegen",2000,2003-01-16,"E30254010000000000005231606303530",2885151,1442.5755,2885
"86",733509501,66879,"Reichenbach-Steegen",2000,2002-12-28,"E30254010000000000005231606303531",2885151,1442.5755,2885
"87",733509501,66879,"Reichenbach-Steegen",2000,2002-12-29,"E30254010000000000005231606303532",2885151,1442.5755,2885
"88",733608087,67753,"Rothselberg",2000,2004-12-08,"E30254010000000000005231606303533",2411487,1205.7435,2411
"89",733608087,67753,"Rothselberg",2000,2004-12-02,"E30254010000000000005231606303534",2411484,1205.742,2411
"90",733302038,67304,"Kerzenheim",1650,2000-10-19,"E30254010000000000005231607403543",1396482,846.352727272727,1396
"91",733302038,67304,"Kerzenheim",1500,2003-08-20,"E30254010000000000005231615906699",1842254,1228.16933333333,1842
"92",733609047,66909,"Hüffler",2000,2007-02-28,"E30254010000000000005231640303562",3818634,1909.317,3819
"93",733609047,66909,"Hüffler",2000,2007-02-21,"E30254010000000000005231640307069",3818627,1909.3135,3819
"94",734006016,66919,"Hermersberg",800,2007-08-09,"E30254010000000000005231819004016",1174216,1467.77,1174
"95",734006016,66919,"Hermersberg",800,2007-08-07,"E30254010000000000005231819006705",1174216,1467.77,1174
"96",734006016,66919,"Hermersberg",2000,2008-07-10,"E30254010000000000005231819007703",4024250,2012.125,4024
"97",734006016,66919,"Hermersberg",2000,2008-07-29,"E30254010000000000005231819007704",4024251,2012.1255,4024
"98",733610103,66887,"Welchweiler",2000,2007-08-03,"E30254010000000000005231821504019",1700281,850.1405,1700
"99",734006054,67714,"Waldfischbach-Burgalben",2000,2007-12-28,"E30254010000000000005232123306711",3092015,1546.0075,3092
"100",734006022,66989,"Höheinöd",2000,2007-12-27,"E30254010000000000005232123306712",3092015,1546.0075,3092
"101",734006054,67714,"Waldfischbach-Burgalben",2000,2008-01-30,"E30254010000000000005232123306713",3092016,1546.008,3092
"102",733707061,76877,"Offenbach",2000,2008-03-04,"E30254010000000000005232263805059",3564919,1782.4595,3565
"103",733707061,76877,"Offenbach",2000,2008-03-17,"E30254010000000000005232263805060",3564919,1782.4595,3565
"104",733707061,76877,"Offenbach",2000,2008-03-08,"E30254010000000000005232263805061",3564912,1782.456,3565
"105",733807023,67354,"Römerberg",2000,2008-10-07,"E30254010000000000005232790909814",3052724,1526.362,3053
"106",734008221,66484,"Riedelberg",2300,2009-02-27,"E30254010000000000005232855709017",3114291,1354.03956521739,3114
"107",734008221,66484,"Riedelberg",2300,2009-03-04,"E30254010000000000005232855709018",3114293,1354.04043478261,3114
"108",734008221,66484,"Riedelberg",2000,2009-03-03,"E30254010000000000005232855709019",3705969,1852.9845,3706
"109",734008221,66484,"Riedelberg",2000,2009-02-27,"E30254010000000000005232855709020",3705969,1852.9845,3706
"110",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-26,"E30254010000000000005233312514223",2812792,1406.396,2813
"111",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"E30254010000000000005233312514224",2812792,1406.396,2813
"112",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"E30254010000000000005233312514225",2812791,1406.3955,2813
"113",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-12,"E30254010000000000005233312514226",2812792,1406.396,2813
"114",734008226,66484,"Walshausen",2000,2009-11-28,"E30254010000000000005233432816109",3690572,1845.286,3691
"115",734008226,66484,"Walshausen",2000,2009-12-01,"E30254010000000000005233432816110",3690567,1845.2835,3691
"116",733307025,67813,"Gerbach",7580,2010-11-19,"E30254010000000000005234010625532",14409442,1900.98179419525,14409
"117",733307025,67813,"Gerbach",3050,2011-10-28,"E30254010000000000005234010639491",8012878,2627.1731147541,8013
"118",733801006,67125,"Dannstadt-Schauernheim",2500,2011-02-04,"E30254010000000000005234201028183",3663506,1465.4024,3664
"119",733800005,67459,"Böhl-Iggelheim",2500,2011-02-02,"E30254010000000000005234201028184",3663507,1465.4028,3664
"120",733207010,67246,"Dirmstein",2000,2010-12-30,"E30254010000000000005234239828155",3285475,1642.7375,3285
"121",733207010,67246,"Dirmstein",2000,2010-12-30,"E30254010000000000005234239828156",3284043,1642.0215,3284
"122",733609041,66909,"Herschweiler-Pettersheim",2000,2011-03-31,"E30254010000000000005234430229628",3412674,1706.337,3413
"123",733609101,66909,"Wahnwegen",2000,2011-03-10,"E30254010000000000005234430229629",3412676,1706.338,3413
"124",733610103,66887,"Welchweiler",800,2007-07-13,"E30254010000000000005234767337518",782829,978.53625,783
"125",733307055,67821,"Oberndorf",2530,2014-09-05,"E30254010WEA1OBERNDORF0FLUR322006",5483956,2167.57154150198,5484
"126",733303026,67307,"Göllheim",2530,2014-09-23,"E30254010WEA2GOLLWALD00FLUR474306",5468956,2161.64268774704,5469
"127",733303026,67307,"Göllheim",2530,2014-09-04,"E30254010WEA2GOLLWALD00FLUR475902",5468956,2161.64268774704,5469
"128",733303026,67307,"Göllheim",2530,2014-09-11,"E30254010WEA2GOLLWALD00FLUR475903",5468956,2161.64268774704,5469
"129",733303026,67307,"Göllheim",2530,2014-09-13,"E30254010WEA2GOLLWALD00FLUR476304",5468956,2161.64268774704,5469
"130",733303026,67307,"Göllheim",2530,2014-09-23,"E30254010WEA2GOLLWALD00FLUR476305",5468952,2161.64110671937,5469
"131",733307055,67821,"Oberndorf",2530,2014-09-01,"E30254010WEA2OBERNDORF0FLUR306006",5483960,2167.57312252964,5484
"132",733806013,67259,"Heuchelheim",2000,2004-12-30,"E30254011000000000005231616306700",2255677,1127.8385,2256
"133",733806013,67259,"Heuchelheim",2000,2005-05-13,"E30254012000000000005231616306700",2355899,1177.9495,2356
"134",733806013,67259,"Heuchelheim",2000,2005-05-03,"E30254013000000000005231616306700",2255677,1127.8385,2256
"135",733806013,67259,"Heuchelheim",2000,2005-04-15,"E30254014000000000005231616306700",2255674,1127.837,2256
"136",733806013,67259,"Heuchelheim",800,2005-02-03,"E30254015000000000005231616306700",903367,1129.20875,903
"137",733502004,67677,"Enkenbach-Alsenborn",3000,2013-05-31,"E3025401PVA0000000000009000011337",5211716,1737.23866666667,5212
"138",733101022,55234,"Esselborn",3075,2013-10-16,"E3025401WEA0000000000ESSELBORN001",7476259,2431.3037398374,7476
"139",733101022,55234,"Esselborn",3075,2013-10-17,"E3025401WEA0000000000ESSELBORN002",7476254,2431.30211382114,7476
"140",733307053,67822,"Oberhausen",3075,2014-04-02,"E3025401WEA0000000000OBERHAUSEN01",6245691,2031.11902439024,6246
"141",733307053,67822,"Oberhausen",3075,2014-04-11,"E3025401WEA0000000000OBERHAUSEN02",6245686,2031.11739837398,6246
"142",733304010,67295,"Bolanden",3075,2013-12-27,"E3025401WEA000000000HUNGERBERG001",6542120,2127.51869918699,6542
"143",733304022,67294,"Gauersheim",3075,2014-01-31,"E3025401WEA000000000HUNGERBERG004",6533594,2124.74601626016,6534
"144",733304062,67294,"Rittersheim",3075,2014-01-31,"E3025401WEA000000000HUNGERBERG005",6533594,2124.74601626016,6534
"145",733304022,67294,"Gauersheim",3075,2013-12-27,"E3025401WEA000000000HUNGERBERG006",6542120,2127.51869918699,6542
"146",733304022,67294,"Gauersheim",3075,2013-12-10,"E3025401WEA000000000HUNGERBERG007",6542120,2127.51869918699,6542
"147",733304022,67294,"Gauersheim",3075,2014-02-13,"E3025401WEA000000000HUNGERBERG008",6542109,2127.51512195122,6542
"148",733304022,67294,"Gauersheim",3075,2013-12-29,"E3025401WEA000000000HUNGERBERG009",6542119,2127.51837398374,6542
"149",733304022,67294,"Gauersheim",3075,2013-12-10,"E3025401WEA000000000HUNGERBERG010",6542120,2127.51869918699,6542
"150",733303001,67308,"Albisheim",3300,2015-11-14,"E3025401WEA000000000HUNGERBERG011",7631998,2312.72666666667,7632
"151",733303001,67308,"Albisheim",3075,2013-11-18,"E3025401WEA000000000HUNGERBERG012",6542120,2127.51869918699,6542
"152",733303001,67308,"Albisheim (Pfrimm)",3075,2013-12-03,"E3025401WEA000000000HUNGERBERG013",6542120,2127.51869918699,6542
"153",733511023,66851,"Linden",2400,2013-12-09,"E3025401WEA000000000LINDEN8288102",5889459,2453.94125,5889
"154",733511023,66851,"Linden",2400,2013-12-18,"E3025401WEA000000000LINDEN8288201",5889454,2453.93916666667,5889
"155",733303012,67308,"Bubenheim",2530,2014-07-23,"E3025401WEA00000000BUBENHEIM00009",6367134,2516.65375494071,6367
"156",733303012,67308,"Bubenheim",2530,2014-07-23,"E3025401WEA00000000BUBENHEIM00011",6367130,2516.65217391304,6367
"157",733207029,67271,"Kindenheim",3050,2014-07-28,"E3025401WEA00000000KINDENHEIM0001",6524247,2139.09737704918,6524
"158",733207029,67271,"Kindenheim",3050,2014-09-12,"E3025401WEA00000000KINDENHEIM0002",6524243,2139.09606557377,6524
"159",733608087,67753,"Rothselberg",3050,2014-12-15,"E3025401WEA000000GALGENBERT010001",7493167,2456.77606557377,7493
"160",733608087,67753,"Rothselberg",3050,2014-12-23,"E3025401WEA000000GALGENBERT010002",7493167,2456.77606557377,7493
"161",733608087,67753,"Rothselberg",3050,2014-12-30,"E3025401WEA000000GALGENBERT010003",7493167,2456.77606557377,7493
"162",733608105,67752,"Wolfstein",3050,2015-02-24,"E3025401WEA000000GALGENBERT010004",7493167,2456.77606557377,7493
"163",733608105,67752,"Wolfstein",3050,2015-06-25,"E3025401WEA000000GALGENBERT010005",7493167,2456.77606557377,7493
"164",733608105,67752,"Wolfstein",3050,2015-05-21,"E3025401WEA000000GALGENBERT010006",7493167,2456.77606557377,7493
"165",733608105,67752,"Wolfstein",3050,2015-07-28,"E3025401WEA000000GALGENBERT010007",7493167,2456.77606557377,7493
"166",733608105,67752,"Wolfstein",3050,2015-08-04,"E3025401WEA000000GALGENBERT010008",7493168,2456.77639344262,7493
"167",733707061,76877,"Offenbach",2530,2014-09-03,"E3025401WEA000000UWOFFENBACH37501",6057058,2394.09407114624,6057
"168",733707061,76877,"Offenbach",2530,2014-08-19,"E3025401WEA000000UWOFFENBACH37502",6057058,2394.09407114624,6057
"169",733707061,76877,"Offenbach",2530,2014-09-03,"E3025401WEA000000UWOFFENBACH37503",6057058,2394.09407114624,6057
"170",733707061,76877,"Offenbach",2530,2014-09-02,"E3025401WEA000000UWOFFENBACH37504",6057058,2394.09407114624,6057
"171",733707061,76877,"Offenbach",2530,2014-08-14,"E3025401WEA000000UWOFFENBACH37505",6057058,2394.09407114624,6057
"172",733707061,76877,"Offenbach",2530,2014-08-27,"E3025401WEA000000UWOFFENBACH37506",6057057,2394.09367588933,6057
"173",733302038,67304,"Kerzenheim",3075,2015-06-12,"E3025401WEA0004100033530000013176",6204808,2017.8237398374,6205
"174",733302038,67304,"Kerzenheim",3075,2015-06-17,"E3025401WEA0004100033530000013177",6204808,2017.8237398374,6205
"175",733302038,67304,"Kerzenheim",3300,2015-09-02,"E3025401WEA0004100033550000013217",8315479,2519.84212121212,8315
"176",733302038,67304,"Kerzenheim",3300,2015-09-09,"E3025401WEA0004100033550000013218",8315473,2519.8403030303,8315
"177",733609102,66914,"Waldmohr",2780,2015-09-17,"E3025401WEA0004100033620000013424",6365542,2289.76330935252,6366
"178",733609102,66914,"Waldmohr",2780,2015-09-15,"E3025401WEA0004100033620000013425",6365544,2289.76402877698,6366
"179",733303012,67308,"Bubenheim",2780,2015-12-19,"E3025401WEA0004100033660000013421",6482586,2331.8654676259,6483
"180",733303012,67308,"Bubenheim",2780,2015-12-22,"E3025401WEA0004100033660000013422",6482583,2331.86438848921,6483
"181",733304076,67294,"Stetten",3075,2015-11-25,"E3025401WEA0004100033710000013499",6715217,2183.81040650407,6715
"182",733610055,66869,"Kusel",2000,2015-12-25,"E3025401WEA0004100033770000013556",3992794,1996.397,3993
"183",733509019,66879,"Kollweiler",3050,2014-07-24,"E3025401WEA0005000000KOLLWEILER01",6140584,2013.3062295082,6141
"184",733509019,66879,"Kollweiler",3050,2014-07-24,"E3025401WEA0005000000KOLLWEILER02",6140576,2013.30360655738,6141
"185",733608069,67759,"Nußbach",3050,2012-05-15,"E3025401WEA0005000060110000004636",6399272,2098.12196721311,6399
"186",733608069,67759,"Nußbach",3050,2012-04-24,"E3025401WEA0005000060110000004637",6399268,2098.1206557377,6399
"187",733307079,67822,"Waldgrehweiler",3370,2012-03-22,"E3025401WEA0005000060630000004685",7362753,2184.79317507418,7363
"188",733307079,67822,"Waldgrehweiler",3370,2012-03-22,"E3025401WEA0005000060630000004686",7362753,2184.79317507418,7363
"189",713301045,55585,"Hochstätten",2000,2012-01-12,"E3025401WEA0005000068450000005343",3135739,1567.8695,3136
"190",713301045,55585,"Hochstätten",2000,2011-12-29,"E3025401WEA0005000068450000005344",3135739,1567.8695,3136
"191",713301045,55585,"Hochstätten",2000,2012-01-18,"E3025401WEA0005000068450000005345",3118619,1559.3095,3119
"192",733304076,67294,"Stetten",3170,2013-02-14,"E3025401WEA0005000077080000006148",7477337,2358.78138801262,7477
"193",733304076,67294,"Stetten",3170,2013-02-07,"E3025401WEA0005000077080000006149",7477337,2358.78138801262,7477
"194",733304076,67294,"Stetten",3170,2012-12-29,"E3025401WEA0005000077080000006150",7477337,2358.78138801262,7477
"195",733101024,55234,"Flomborn",3075,2012-12-21,"E3025401WEA0005000085560000006845",6484622,2108.82016260163,6485
"196",733101024,55234,"Flomborn",3075,2012-12-28,"E3025401WEA0005000085570000006846",6484622,2108.82016260163,6485
"197",733101024,55234,"Flomborn",3075,2013-01-25,"E3025401WEA0005000085580000006847",6484622,2108.82016260163,6485
"198",733101024,55234,"Flomborn",3075,2013-02-07,"E3025401WEA0005000085590000006848",6484622,2108.82016260163,6485
"199",733101024,55234,"Flomborn",3075,2013-02-21,"E3025401WEA0005000087220000006951",6484628,2108.82211382114,6485
"200",734008221,66484,"Riedelberg",2300,2013-07-19,"E3025401WEA0005000093180000007504",4144935,1802.14565217391,4145
"201",734008221,66484,"Riedelberg",2300,2013-07-29,"E3025401WEA0005000093220000007507",4144935,1802.14565217391,4145
"202",734008221,66484,"Riedelberg",2300,2013-08-02,"E3025401WEA0005000093240000007509",4144935,1802.14565217391,4145
"203",734008221,66484,"Riedelberg",2300,2013-08-16,"E3025401WEA0005000093260000007510",4144927,1802.14217391304,4145
"204",713301032,55546,"Fürfeld",2300,2013-12-27,"E3025401WEA0005000102220000011949",3966213,1724.44043478261,3966
"205",713301032,55546,"Fürfeld",3050,2013-12-23,"E3025401WEA0005000102220000011950",5712691,1873.01344262295,5713
"206",713301032,55546,"Fürfeld",3050,2013-12-18,"E3025401WEA0005000102220000011951",5549703,1819.57475409836,5550
"207",713301032,55546,"Fürfeld",3050,2014-07-14,"E3025401WEA000500010222FUERFELD04",5549703,1819.57475409836,5550
"208",733307003,67821,"Alsenz",3075,2014-08-01,"E3025401WEA00UWALSENZ370000000001",6980442,2270.06243902439,6980
"209",733307003,67821,"Alsenz",3075,2014-07-28,"E3025401WEA00UWALSENZ370000000002",6980442,2270.06243902439,6980
"210",733307003,67821,"Alsenz",3075,2014-08-12,"E3025401WEA00UWALSENZ370000000003",6980442,2270.06243902439,6980
"211",733307003,67821,"Alsenz",3075,2014-08-19,"E3025401WEA00UWALSENZ370000000004",6980442,2270.06243902439,6980
"212",733307003,67821,"Alsenz",3075,2014-08-25,"E3025401WEA00UWALSENZ370000000005",6980442,2270.06243902439,6980
"213",733307003,67821,"Alsenz",3075,2014-08-13,"E3025401WEA00UWALSENZ370000000006",6980442,2270.06243902439,6980
"214",733307003,67821,"Alsenz",3075,2014-08-22,"E3025401WEA00UWALSENZ370000000007",6980442,2270.06243902439,6980
"215",733307003,67821,"Alsenz",3075,2014-08-22,"E3025401WEA00UWALSENZ370000000008",6980442,2270.06243902439,6980
"216",733307003,67821,"Alsenz",3075,2014-09-17,"E3025401WEA00UWALSENZ370000000009",6980442,2270.06243902439,6980
"217",733307003,67821,"Alsenz",3075,2014-09-04,"E3025401WEA00UWALSENZ370000000010",6980442,2270.06243902439,6980
"218",733307003,67821,"Alsenz",3075,2014-09-19,"E3025401WEA00UWALSENZ370000000011",6980442,2270.06243902439,6980
"219",733303026,67307,"Göllheim",3075,2014-07-18,"E3025401WEA0ENERGIEPARKGOLLHEIM01",6902789,2244.80943089431,6903
"220",713301032,55546,"Fürfeld",3050,2014-12-03,"E3025401WEA0FUERFELD000WEA0501617",5549703,1819.57475409836,5550
"221",713301032,55546,"Fürfeld",3050,2014-12-10,"E3025401WEA0FUERFELD000WEA0601530",5549703,1819.57475409836,5550
"222",713301032,55546,"Fürfeld",3050,2014-11-17,"E3025401WEA0FUERFELD000WEA0700155",5549709,1819.57672131148,5550
"223",734009219,66919,"Obernheim-Kirchenarnbach",3300,2014-11-07,"E3025401WEA0UWLINDENWEA1003501534",8325595,2522.90757575758,8326
"224",734009219,66919,"Obernheim-Kirchenarnbach",3300,2014-11-07,"E3025401WEA0UWLINDENWEA2003501550",8325595,2522.90757575758,8326
"225",733303006,67308,"Biedesheim",2530,2015-02-06,"E3025401WEA100BUBENHEIM0003530582",6152309,2431.74268774704,6152
"226",733306009,67725,"Börrstadt",3050,2014-12-30,"E3025401WEA1SIPPERSFELD0337001329",7685863,2519.95508196721,7686
"227",733306071,67729,"Sippersfeld",3050,2014-12-17,"E3025401WEA2SIPPERSFELD0337001494",7685863,2519.95508196721,7686
"228",733303006,67308,"Biedesheim",2530,2015-02-20,"E3025401WEA300BUBENHEIM0003530502",6152305,2431.74110671937,6152
"229",733306071,67729,"Sippersfeld",3050,2014-12-23,"E3025401WEA3SIPPERSFELD0337001495",7685863,2519.95508196721,7686
"230",733502026,67678,"Mehlingen",3075,2014-11-05,"E30613019020000000000000589300001",6699240,2178.61463414634,6699
"231",733502026,67678,"Mehlingen",3075,2014-11-05,"E30613019020000000000000589300002",6699240,2178.61463414634,6699
"232",733502026,67678,"Mehlingen",3075,2014-11-10,"E30613019020000000000000589300003",6699240,2178.61463414634,6699
"233",733307025,67813,"Gerbach",2000,2003-07-23,"E30773010000000000000000200100013",3948094.41,1974.047205,3948
"234",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100014",3553284.97,1974.04720555556,3553
"235",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100015",3553284.97,1974.04720555556,3553
"236",733806016,67245,"Lambsheim",2000,2011-03-31,"E30856010000000000000000000100064",2921539,1460.7695,2922
