"","gem","plz","ort","leistung","inbetriebnahme","anlagenschluessel","menge_kwh","flh","menge_mwh"
"50",733200025,67454,"Haßloch",1500,2005-12-16,"E30254010000000000005230790306701",1988338,1325.55866666667,1988
"51",734006022,66989,"Höheinöd",2300,2006-02-02,"E30254010000000000005230790601754",2870933,1248.23173913043,2871
"52",734006022,66989,"Höheinöd",2000,2006-08-17,"E30254010000000000005230790601755",2496463,1248.2315,2496
"53",734006022,66989,"Höheinöd",2300,2006-01-24,"E30254010000000000005230790606676",2870928,1248.22956521739,2871
"54",733404020,76872,"Minfeld",1500,2004-09-22,"E30254010000000000005230791001762",2375780,1583.85333333333,2376
"55",733404020,76872,"Minfeld",1500,2004-09-14,"E30254010000000000005230791001763",2375780,1583.85333333333,2376
"56",733404020,76872,"Minfeld",1500,2004-09-15,"E30254010000000000005230791001764",2375780,1583.85333333333,2376
"57",733404020,76872,"Minfeld",1500,2004-09-22,"E30254010000000000005230791006703",2375780,1583.85333333333,2376
"58",733404020,76872,"Minfeld",2000,2009-02-12,"E30254010000000000005230791008781",3425584,1712.792,3426
"59",734009216,66894,"Krähenberg",1250,2003-03-28,"E30254010000000000005230797401809",1433709,1146.9672,1434
"60",734009216,66894,"Krähenberg",1250,2003-03-25,"E30254010000000000005230797401810",1433709,1146.9672,1434
"61",734009216,66894,"Krähenberg",1250,2003-03-19,"E30254010000000000005230797401811",1433709,1146.9672,1434
"62",734009216,66894,"Krähenberg",1250,2003-03-31,"E30254010000000000005230797401812",1433709,1146.9672,1434
"63",734009216,66894,"Krähenberg",1250,2003-03-31,"E30254010000000000005230797405750",1433709,1146.9672,1434
"64",733405028,67365,"Schwegenheim",1500,2006-01-17,"E30254010000000000005230797501801",2109867,1406.578,2110
"65",733405028,67365,"Schwegenheim",1500,2006-01-31,"E30254010000000000005230797501802",2109872,1406.58133333333,2110
"66",733405028,67365,"Schwegenheim",1500,2005-12-23,"E30254010000000000005230797501803",2109867,1406.578,2110
"67",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601805",1107646,1303.11294117647,1108
"68",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601806",1107646,1303.11294117647,1108
"69",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797601807",1107646,1303.11294117647,1108
"70",733610052,66871,"Konken",850,2002-02-01,"E30254010000000000005230797606681",1107636,1303.10117647059,1108
"71",733307008,67806,"Bisterschied",1500,2000-04-10,"E30254010000000000005230822702034",1981518,1321.012,1982
"72",733307008,67806,"Bisterschied",500,1999-11-04,"E30254010000000000005230822707035",744516,1489.032,745
"73",733501203,66894,"Martinshöhe",1000,2000-12-28,"E30254010000000000005230823306682",1122730,1122.73,1123
"74",733608074,67748,"Odenbach",600,2004-12-28,"E30254010000000000005230823402040",667745,1112.90833333333,668
"75",733608074,67748,"Odenbach",600,2004-12-28,"E30254010000000000005230823407054",667740,1112.9,668
"76",733610103,66887,"Welchweiler",1750,2003-12-22,"E30254010000000000005230826706683",1325825,757.614285714286,1326
"77",733307008,67806,"Bisterschied",1800,2004-02-27,"E30254010000000000005230827307061",2793036,1551.68666666667,2793
"78",733304031,67294,"Ilbesheim",500,1998-02-05,"E30254010000000000005230837706693",618112,1236.224,618
"79",733304040,67819,"Kriegsfeld",1800,2000-12-21,"E30254010000000000005230838106691",2909204,1616.22444444444,2909
"80",733608069,67759,"Nußbach",600,2002-05-07,"E30254010000000000005230876501820",875877,1459.795,876
"81",733608069,67759,"Nußbach",1600,2003-12-12,"E30254010000000000005230888706707",2932600,1832.875,2933
"82",733807023,67354,"Römerberg",2000,2006-04-13,"E30254010000000000005230940402446",3091526,1545.763,3092
"83",733807023,67354,"Römerberg",2000,2008-10-01,"E30254010000000000005230940406757",2906695,1453.3475,2907
"84",733509501,66879,"Reichenbach-Steegen",2000,2003-02-14,"E30254010000000000005231606303528",2825108,1412.554,2825
"85",733509501,66879,"Reichenbach-Steegen",2000,2003-01-19,"E30254010000000000005231606303529",2825108,1412.554,2825
"86",733509501,66879,"Reichenbach-Steegen",2000,2003-01-16,"E30254010000000000005231606303530",2825108,1412.554,2825
"87",733509501,66879,"Reichenbach-Steegen",2000,2002-12-28,"E30254010000000000005231606303531",2825108,1412.554,2825
"88",733509501,66879,"Reichenbach-Steegen",2000,2002-12-29,"E30254010000000000005231606303532",2825108,1412.554,2825
"89",733608087,67753,"Rothselberg",2000,2004-12-08,"E30254010000000000005231606303533",2361305,1180.6525,2361
"90",733608087,67753,"Rothselberg",2000,2004-12-02,"E30254010000000000005231606303534",2361315,1180.6575,2361
"91",733302038,67304,"Kerzenheim",1650,2000-10-19,"E30254010000000000005231607403543",1514889,918.114545454545,1515
"92",733302038,67304,"Kerzenheim",1500,2003-08-20,"E30254010000000000005231615906699",1711734,1141.156,1712
"93",733609047,66909,"Hüffler",2000,2007-02-28,"E30254010000000000005231640303562",3499298,1749.649,3499
"94",733609047,66909,"Hüffler",2000,2007-02-21,"E30254010000000000005231640307069",3499293,1749.6465,3499
"95",734006016,66919,"Hermersberg",800,2007-08-09,"E30254010000000000005231819004016",1166370,1457.9625,1166
"96",734006016,66919,"Hermersberg",800,2007-08-07,"E30254010000000000005231819006705",1166370,1457.9625,1166
"97",734006016,66919,"Hermersberg",2000,2008-07-10,"E30254010000000000005231819007703",3997371,1998.6855,3997
"98",734006016,66919,"Hermersberg",2000,2008-07-29,"E30254010000000000005231819007704",3997371,1998.6855,3997
"99",733610103,66887,"Welchweiler",2000,2007-08-03,"E30254010000000000005231821504019",1876008,938.004,1876
"100",734006054,67714,"Waldfischbach-Burgalben",2000,2007-12-28,"E30254010000000000005232123306711",2706059,1353.0295,2706
"101",734006022,66989,"Höheinöd",2000,2007-12-27,"E30254010000000000005232123306712",2706059,1353.0295,2706
"102",734006054,67714,"Waldfischbach-Burgalben",2000,2008-01-30,"E30254010000000000005232123306713",2706062,1353.031,2706
"103",733707061,76877,"Offenbach",2000,2008-03-04,"E30254010000000000005232263805059",3257836,1628.918,3258
"104",733707061,76877,"Offenbach",2000,2008-03-17,"E30254010000000000005232263805060",3257836,1628.918,3258
"105",733707061,76877,"Offenbach",2000,2008-03-08,"E30254010000000000005232263805061",3257840,1628.92,3258
"106",733807023,67354,"Römerberg",2000,2008-10-07,"E30254010000000000005232790909814",2906688,1453.344,2907
"107",734008221,66484,"Riedelberg",2300,2009-02-27,"E30254010000000000005232855709017",2738162,1190.5052173913,2738
"108",734008221,66484,"Riedelberg",2300,2009-03-04,"E30254010000000000005232855709018",2738161,1190.5047826087,2738
"109",734008221,66484,"Riedelberg",2000,2009-03-03,"E30254010000000000005232855709019",3419756,1709.878,3420
"110",734008221,66484,"Riedelberg",2000,2009-02-27,"E30254010000000000005232855709020",3419756,1709.878,3420
"111",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-26,"E30254010000000000005233312514223",3058279,1529.1395,3058
"112",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"E30254010000000000005233312514224",3058279,1529.1395,3058
"113",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"E30254010000000000005233312514225",3058269,1529.1345,3058
"114",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-12,"E30254010000000000005233312514226",3058279,1529.1395,3058
"115",734008226,66484,"Walshausen",2000,2009-11-28,"E30254010000000000005233432816109",3352215,1676.1075,3352
"116",734008226,66484,"Walshausen",2000,2009-12-01,"E30254010000000000005233432816110",3352210,1676.105,3352
"117",733307025,67813,"Gerbach",3050,2011-10-28,"E30254010000000000005234010639491",7448933,2442.2731147541,7449
"118",733801006,67125,"Dannstadt-Schauernheim",2500,2011-02-04,"E30254010000000000005234201028183",3137572,1255.0288,3138
"119",733800005,67459,"Böhl-Iggelheim",2500,2011-02-02,"E30254010000000000005234201028184",3137572,1255.0288,3138
"120",733207010,67246,"Dirmstein",2000,2010-12-30,"E30254010000000000005234239828155",3044142,1522.071,3044
"121",733207010,67246,"Dirmstein",2000,2010-12-30,"E30254010000000000005234239828156",3044142,1522.071,3044
"122",733609101,66909,"Wahnwegen",2000,2011-03-31,"E30254010000000000005234430229628",3260736,1630.368,3261
"123",733609101,66909,"Wahnwegen",2000,2011-03-10,"E30254010000000000005234430229629",3260742,1630.371,3261
"124",733610103,66887,"Welchweiler",800,2007-07-13,"E30254010000000000005234767337518",863741,1079.67625,864
"125",733307055,67821,"Oberndorf",2530,2014-09-05,"E30254010WEA1OBERNDORF0FLUR322006",5110461,2019.94505928854,5110
"126",733303026,67307,"Göllheim",2530,2014-09-23,"E30254010WEA2GOLLWALD00FLUR474306",4824697,1906.99486166008,4825
"127",733303026,67307,"Göllheim",2530,2014-09-04,"E30254010WEA2GOLLWALD00FLUR475902",4824697,1906.99486166008,4825
"128",733303026,67307,"Göllheim",2530,2014-09-11,"E30254010WEA2GOLLWALD00FLUR475903",4824697,1906.99486166008,4825
"129",733303026,67307,"Göllheim",2530,2014-09-13,"E30254010WEA2GOLLWALD00FLUR476304",4824697,1906.99486166008,4825
"130",733303026,67307,"Göllheim",2530,2014-09-23,"E30254010WEA2GOLLWALD00FLUR476305",4824689,1906.99169960474,4825
"131",733307055,67821,"Oberndorf",2530,2014-09-01,"E30254010WEA2OBERNDORF0FLUR306006",5110467,2019.94743083004,5110
"132",733806013,67259,"Heuchelheim",2000,2004-12-30,"E30254011000000000005231616306700",2065141,1032.5705,2065
"133",733806013,67259,"Heuchelheim",2000,2005-05-13,"E30254012000000000005231616306700",2156899,1078.4495,2157
"134",733806013,67259,"Heuchelheim",2000,2005-05-03,"E30254013000000000005231616306700",2065141,1032.5705,2065
"135",733806013,67259,"Heuchelheim",2000,2005-04-15,"E30254014000000000005231616306700",2065137,1032.5685,2065
"136",733806013,67259,"Heuchelheim",800,2005-02-03,"E30254015000000000005231616306700",827059,1033.82375,827
"137",733502004,67677,"Enkenbach-Alsenborn",3000,2013-05-31,"E3025401PVA0000000000009000011337",4767963,1589.321,4768
"138",733101022,55234,"Esselborn",3075,2013-10-16,"E3025401WEA0000000000ESSELBORN001",6977019,2268.94926829268,6977
"139",733101022,55234,"Esselborn",3075,2013-10-17,"E3025401WEA0000000000ESSELBORN002",6977013,2268.94731707317,6977
"140",733307053,67822,"Oberhausen",3075,2014-04-02,"E3025401WEA0000000000OBERHAUSEN01",6204776,2017.81333333333,6205
"141",733307053,67822,"Oberhausen",3075,2014-04-11,"E3025401WEA0000000000OBERHAUSEN02",6204771,2017.81170731707,6205
"142",733304010,67295,"Bolanden",3075,2013-12-27,"E3025401WEA000000000HUNGERBERG001",6148609,1999.54764227642,6149
"143",733304022,67294,"Gauersheim",3075,2014-01-31,"E3025401WEA000000000HUNGERBERG004",6148609,1999.54764227642,6149
"144",733304062,67294,"Rittersheim",3075,2014-01-31,"E3025401WEA000000000HUNGERBERG005",6148609,1999.54764227642,6149
"145",733304022,67294,"Gauersheim",3075,2013-12-27,"E3025401WEA000000000HUNGERBERG006",6148609,1999.54764227642,6149
"146",733304022,67294,"Gauersheim",3075,2013-12-10,"E3025401WEA000000000HUNGERBERG007",6148609,1999.54764227642,6149
"147",733304022,67294,"Gauersheim",3075,2014-02-13,"E3025401WEA000000000HUNGERBERG008",6148609,1999.54764227642,6149
"148",733304022,67294,"Gauersheim",3075,2013-12-29,"E3025401WEA000000000HUNGERBERG009",6148609,1999.54764227642,6149
"149",733304022,67294,"Gauersheim",3075,2013-12-10,"E3025401WEA000000000HUNGERBERG010",6148609,1999.54764227642,6149
"150",733303001,67308,"Albisheim",3300,2015-11-14,"E3025401WEA000000000HUNGERBERG011",6598509,1999.54818181818,6599
"151",733303001,67308,"Albisheim",3075,2013-11-18,"E3025401WEA000000000HUNGERBERG012",6148609,1999.54764227642,6149
"152",733303001,67308,"Albisheim (Pfrimm)",3075,2013-12-03,"E3025401WEA000000000HUNGERBERG013",6148609,1999.54764227642,6149
"153",733511023,66851,"Linden",2400,2013-12-09,"E3025401WEA000000000LINDEN8288102",5076195,2115.08125,5076
"154",733511023,66851,"Linden",2400,2013-12-18,"E3025401WEA000000000LINDEN8288201",5076190,2115.07916666667,5076
"155",733303012,67308,"Bubenheim",2530,2014-07-23,"E3025401WEA00000000BUBENHEIM00009",5818597,2299.84071146245,5819
"156",733303012,67308,"Bubenheim",2530,2014-07-23,"E3025401WEA00000000BUBENHEIM00011",5818592,2299.83873517787,5819
"157",733207029,67271,"Kindenheim",3050,2014-07-28,"E3025401WEA00000000KINDENHEIM0001",6154860,2017.9868852459,6155
"158",733207029,67271,"Kindenheim",3050,2014-09-12,"E3025401WEA00000000KINDENHEIM0002",6154853,2017.98459016393,6155
"159",733608087,67753,"Rothselberg",3050,2014-12-15,"E3025401WEA000000GALGENBERT010001",6677812,2189.44655737705,6678
"160",733608087,67753,"Rothselberg",3050,2014-12-23,"E3025401WEA000000GALGENBERT010002",6677812,2189.44655737705,6678
"161",733608087,67753,"Rothselberg",3050,2014-12-30,"E3025401WEA000000GALGENBERT010003",6677812,2189.44655737705,6678
"162",733608105,67752,"Wolfstein",3050,2015-02-24,"E3025401WEA000000GALGENBERT010004",6677812,2189.44655737705,6678
"163",733608105,67752,"Wolfstein",3050,2015-06-25,"E3025401WEA000000GALGENBERT010005",6677812,2189.44655737705,6678
"164",733608105,67752,"Wolfstein",3050,2015-05-21,"E3025401WEA000000GALGENBERT010006",6677812,2189.44655737705,6678
"165",733608105,67752,"Wolfstein",3050,2015-07-28,"E3025401WEA000000GALGENBERT010007",6677812,2189.44655737705,6678
"166",733608105,67752,"Wolfstein",3050,2015-08-04,"E3025401WEA000000GALGENBERT010008",6677804,2189.44393442623,6678
"167",733707061,76877,"Offenbach",2530,2014-09-03,"E3025401WEA000000UWOFFENBACH37501",5485456,2168.16442687747,5485
"168",733707061,76877,"Offenbach",2530,2014-08-19,"E3025401WEA000000UWOFFENBACH37502",5485456,2168.16442687747,5485
"169",733707061,76877,"Offenbach",2530,2014-09-03,"E3025401WEA000000UWOFFENBACH37503",5485456,2168.16442687747,5485
"170",733707061,76877,"Offenbach",2530,2014-09-02,"E3025401WEA000000UWOFFENBACH37504",5485456,2168.16442687747,5485
"171",733707061,76877,"Offenbach",2530,2014-08-14,"E3025401WEA000000UWOFFENBACH37505",5485456,2168.16442687747,5485
"172",733707061,76877,"Offenbach",2530,2014-08-27,"E3025401WEA000000UWOFFENBACH37506",5485462,2168.16679841897,5485
"173",733302038,67304,"Kerzenheim",3075,2015-06-12,"E3025401WEA0004100033530000013176",6111139,1987.36227642276,6111
"174",733302038,67304,"Kerzenheim",3075,2015-06-17,"E3025401WEA0004100033530000013177",6111139,1987.36227642276,6111
"175",733302038,67304,"Kerzenheim",3300,2015-09-02,"E3025401WEA0004100033550000013217",8146356,2468.59272727273,8146
"176",733302038,67304,"Kerzenheim",3300,2015-09-09,"E3025401WEA0004100033550000013218",8146351,2468.59121212121,8146
"177",733609102,66914,"Waldmohr",2780,2015-09-17,"E3025401WEA0004100033620000013424",5867871,2110.74496402878,5868
"178",733609102,66914,"Waldmohr",2780,2015-09-15,"E3025401WEA0004100033620000013425",5867879,2110.74784172662,5868
"179",733303012,67308,"Bubenheim",2780,2015-12-19,"E3025401WEA0004100033660000013421",6471995,2328.05575539568,6472
"180",733303012,67308,"Bubenheim",2780,2015-12-22,"E3025401WEA0004100033660000013422",6471988,2328.05323741007,6472
"181",733304076,67294,"Stetten",3075,2015-11-25,"E3025401WEA0004100033710000013499",6219999,2022.76390243902,6220
"182",733610055,66869,"Kusel",2000,2015-12-25,"E3025401WEA0004100033770000013556",3774636,1887.318,3775
"183",733509019,66879,"Kollweiler",3050,2014-07-24,"E3025401WEA0005000000KOLLWEILER01",5654178,1853.82885245902,5654
"184",733509019,66879,"Kollweiler",3050,2014-07-24,"E3025401WEA0005000000KOLLWEILER02",5654172,1853.8268852459,5654
"185",733608069,67759,"Nußbach",3050,2012-05-15,"E3025401WEA0005000060110000004636",6485401,2126.36098360656,6485
"186",733608069,67759,"Nußbach",3050,2012-04-24,"E3025401WEA0005000060110000004637",6485403,2126.36163934426,6485
"187",733307079,67822,"Waldgrehweiler",3400,2012-03-22,"E3025401WEA0005000060630000004685",6529180,1920.34705882353,6529
"188",733307079,67822,"Waldgrehweiler",3400,2012-03-22,"E3025401WEA0005000060630000004686",6529180,1920.34705882353,6529
"189",713301045,55585,"Hochstätten",2000,2012-01-12,"E3025401WEA0005000068450000005343",3041302,1520.651,3041
"190",713301045,55585,"Hochstätten",2000,2011-12-29,"E3025401WEA0005000068450000005344",3041302,1520.651,3041
"191",713301045,55585,"Hochstätten",2000,2012-01-18,"E3025401WEA0005000068450000005345",3041304,1520.652,3041
"192",733304076,67294,"Stetten",3170,2013-02-14,"E3025401WEA0005000077080000006148",6014109,1897.1952681388,6014
"193",733304076,67294,"Stetten",3170,2013-02-07,"E3025401WEA0005000077080000006149",6014109,1897.1952681388,6014
"194",733304076,67294,"Stetten",3170,2012-12-29,"E3025401WEA0005000077080000006150",6014109,1897.1952681388,6014
"195",733101024,55234,"Flomborn",3075,2012-12-21,"E3025401WEA0005000085560000006845",6315828,2053.92780487805,6316
"196",733101024,55234,"Flomborn",3075,2012-12-28,"E3025401WEA0005000085570000006846",6315828,2053.92780487805,6316
"197",733101024,55234,"Flomborn",3075,2013-01-25,"E3025401WEA0005000085580000006847",6315828,2053.92780487805,6316
"198",733101024,55234,"Flomborn",3075,2013-02-07,"E3025401WEA0005000085590000006848",6315828,2053.92780487805,6316
"199",733101024,55234,"Flomborn",3075,2013-02-21,"E3025401WEA0005000087220000006951",6315831,2053.9287804878,6316
"200",734008221,66484,"Riedelberg",2300,2013-07-19,"E3025401WEA0005000093180000007504",3769341,1638.84391304348,3769
"201",734008221,66484,"Riedelberg",2300,2013-07-29,"E3025401WEA0005000093220000007507",3769341,1638.84391304348,3769
"202",734008221,66484,"Riedelberg",2300,2013-08-02,"E3025401WEA0005000093240000007509",3769341,1638.84391304348,3769
"203",734008221,66484,"Riedelberg",2300,2013-08-16,"E3025401WEA0005000093260000007510",3769339,1638.84304347826,3769
"204",713301032,55546,"Fürfeld",2300,2013-12-27,"E3025401WEA0005000102220000011949",3601154,1565.71913043478,3601
"205",713301032,55546,"Fürfeld",3050,2013-12-23,"E3025401WEA0005000102220000011950",5186883,1700.61737704918,5187
"206",713301032,55546,"Fürfeld",3050,2013-12-18,"E3025401WEA0005000102220000011951",5038894,1652.09639344262,5039
"207",713301032,55546,"Fürfeld",3050,2014-07-14,"E3025401WEA000500010222FUERFELD04",5038894,1652.09639344262,5039
"208",733307003,67821,"Alsenz",3075,2014-08-01,"E3025401WEA00UWALSENZ370000000001",6361059,2068.63707317073,6361
"209",733307003,67821,"Alsenz",3075,2014-07-28,"E3025401WEA00UWALSENZ370000000002",6361059,2068.63707317073,6361
"210",733307003,67821,"Alsenz",3075,2014-08-12,"E3025401WEA00UWALSENZ370000000003",6361059,2068.63707317073,6361
"211",733307003,67821,"Alsenz",3075,2014-08-19,"E3025401WEA00UWALSENZ370000000004",6361059,2068.63707317073,6361
"212",733307003,67821,"Alsenz",3075,2014-08-25,"E3025401WEA00UWALSENZ370000000005",6361059,2068.63707317073,6361
"213",733307003,67821,"Alsenz",3075,2014-08-13,"E3025401WEA00UWALSENZ370000000006",6361059,2068.63707317073,6361
"214",733307003,67821,"Alsenz",3075,2014-08-22,"E3025401WEA00UWALSENZ370000000007",6361059,2068.63707317073,6361
"215",733307003,67821,"Alsenz",3075,2014-08-22,"E3025401WEA00UWALSENZ370000000008",6361059,2068.63707317073,6361
"216",733307003,67821,"Alsenz",3075,2014-09-17,"E3025401WEA00UWALSENZ370000000009",6361059,2068.63707317073,6361
"217",733307003,67821,"Alsenz",3075,2014-09-04,"E3025401WEA00UWALSENZ370000000010",6361059,2068.63707317073,6361
"218",733307003,67821,"Alsenz",3075,2014-09-19,"E3025401WEA00UWALSENZ370000000011",6361059,2068.63707317073,6361
"219",733303026,67307,"Göllheim",3075,2014-07-18,"E3025401WEA0ENERGIEPARKGOLLHEIM01",6437868,2093.6156097561,6438
"220",713301032,55546,"Fürfeld",3050,2014-12-03,"E3025401WEA0FUERFELD000WEA0501617",5038894,1652.09639344262,5039
"221",713301032,55546,"Fürfeld",3050,2014-12-10,"E3025401WEA0FUERFELD000WEA0601530",5038894,1652.09639344262,5039
"222",713301032,55546,"Fürfeld",3050,2014-11-17,"E3025401WEA0FUERFELD000WEA0700155",5038897,1652.09737704918,5039
"223",734009219,66919,"Obernheim-Kirchenarnbach",3300,2014-11-07,"E3025401WEA0UWLINDENWEA1003501534",8162131,2473.37303030303,8162
"224",734009219,66919,"Obernheim-Kirchenarnbach",3300,2014-11-07,"E3025401WEA0UWLINDENWEA2003501550",8162124,2473.37090909091,8162
"225",733303006,67308,"Biedesheim",2530,2015-02-06,"E3025401WEA100BUBENHEIM0003530582",6080519,2403.36719367589,6081
"226",733306009,67725,"Börrstadt",3050,2014-12-30,"E3025401WEA1SIPPERSFELD0337001329",7235523,2372.30262295082,7236
"227",733306071,67729,"Sippersfeld",3050,2014-12-17,"E3025401WEA2SIPPERSFELD0337001494",7235522,2372.30229508197,7236
"228",733303006,67308,"Biedesheim",2530,2015-02-20,"E3025401WEA300BUBENHEIM0003530502",6080511,2403.36403162055,6081
"229",733306071,67729,"Sippersfeld",3050,2014-12-23,"E3025401WEA3SIPPERSFELD0337001495",7235522,2372.30229508197,7236
"230",731200000,67657,"Kaiserslautern",3075,2014-11-05,"E30613019020000000000000589300001",6387440,2077.2162601626,6387
"231",731200000,67657,"Kaiserslautern",3075,2014-11-05,"E30613019020000000000000589300002",6387440,2077.2162601626,6387
"232",731200000,67657,"Kaiserslautern",3075,2014-11-10,"E30613019020000000000000589300003",6387440,2077.2162601626,6387
"233",733307025,67813,"Gerbach",2000,2003-07-23,"E30773010000000000000000200100013",3550039.43,1775.019715,3550
"234",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100014",3195035.49,1775.01971666667,3195
"235",733307025,67813,"Gerbach",1800,2003-09-30,"E30773010000000000000000200100015",3195035.49,1775.01971666667,3195
"236",733806016,67245,"Lambsheim",2000,2011-03-31,"E30856010000000000000000000100064",2603700,1301.85,2604
