"","gem","plz","ort","leistung","inbetriebnahme","eiccode","bnetznr","anlagenschluessel","menge_kwh","lk_nr","lk_name","flh","menge_mwh","vg_nr","vg_name"
"30",733510029,67700,"Niederkirchen",2000,2004-11-30,"11YR00000001555H",10002992,"E30254010000000000005230789401736",2554238,7335,"Kaiserslautern",1277.119,2554,"733510","Otterbach-Otterberg"
"31",733510029,67700,"Niederkirchen",2000,2004-12-02,"11YR00000001555H",10002992,"E30254010000000000005230789401737",2554238,7335,"Kaiserslautern",1277.119,2554,"733510","Otterbach-Otterberg"
"32",733510029,67700,"Niederkirchen",2000,2006-03-22,"11YR00000001555H",10002992,"E30254010000000000005230789401738",2882998,7335,"Kaiserslautern",1441.499,2883,"733510","Otterbach-Otterberg"
"33",733510029,67700,"Niederkirchen",2000,2006-05-08,"11YR00000001555H",10002992,"E30254010000000000005230789401739",2882998,7335,"Kaiserslautern",1441.499,2883,"733510","Otterbach-Otterberg"
"34",733510029,67700,"Niederkirchen",2000,2006-03-30,"11YR00000001555H",10002992,"E30254010000000000005230789401740",2882998,7335,"Kaiserslautern",1441.499,2883,"733510","Otterbach-Otterberg"
"35",733510029,67700,"Niederkirchen",2000,2006-05-18,"11YR00000001555H",10002992,"E30254010000000000005230789401741",2882998,7335,"Kaiserslautern",1441.499,2883,"733510","Otterbach-Otterberg"
"36",733510029,67700,"Niederkirchen",2000,2006-05-24,"11YR00000001555H",10002992,"E30254010000000000005230789401742",2882998,7335,"Kaiserslautern",1441.499,2883,"733510","Otterbach-Otterberg"
"37",733510029,67700,"Niederkirchen",2000,2006-04-07,"11YR00000001555H",10002992,"E30254010000000000005230789401743",2882992,7335,"Kaiserslautern",1441.496,2883,"733510","Otterbach-Otterberg"
"38",733608036,67753,"Hefersweiler",2300,2009-01-08,"11YR00000001555H",10002992,"E30254010000000000005230789408782",2344728,7336,"Kusel",1019.44695652174,2345,"733608","Lauterecken-Wolfstein"
"39",733608036,67753,"Hefersweiler",2300,2009-01-13,"11YR00000001555H",10002992,"E30254010000000000005230789408817",2344728,7336,"Kusel",1019.44695652174,2345,"733608","Lauterecken-Wolfstein"
"40",733608085,67753,"Reipoltskirchen",2300,2009-01-14,"11YR00000001555H",10002992,"E30254010000000000005230789408818",2344719,7336,"Kusel",1019.44304347826,2345,"733608","Lauterecken-Wolfstein"
"41",733608086,67753,"Relsberg",2300,2009-01-12,"11YR00000001555H",10002992,"E30254010000000000005230789408838",2344728,7336,"Kusel",1019.44695652174,2345,"733608","Lauterecken-Wolfstein"
"42",733704039,76863,"Herxheimweyher",1500,2005-10-01,"11YR00000001555H",10002992,"E30254010000000000005230789801746",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"43",733704039,76863,"Herxheimweyher",1500,2005-10-10,"11YR00000001555H",10002992,"E30254010000000000005230789801747",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"44",733704039,76863,"Herxheimweyher",1500,2005-12-31,"11YR00000001555H",10002992,"E30254010000000000005230789801748",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"45",733704039,76863,"Herxheimweyher",1500,2005-12-31,"11YR00000001555H",10002992,"E30254010000000000005230789801749",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"46",733704039,76863,"Herxheimweyher",1500,2005-12-31,"11YR00000001555H",10002992,"E30254010000000000005230789801750",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"47",733704039,76863,"Herxheimweyher",1500,2005-10-01,"11YR00000001555H",10002992,"E30254010000000000005230789807055",2411405,7337,"S?dliche Weinstra?e",1607.60333333333,2411,"733704","Herxheim"
"48",733200025,67454,"Haßloch",1500,2005-12-23,"11YR00000001555H",10002992,"E30254010000000000005230790301752",2143091,7332,"Bad D?rkheim",1428.72733333333,2143,"733200","vfr Bad D?rkheim"
"49",733200025,67454,"Haßloch",1500,2005-12-16,"11YR00000001555H",10002992,"E30254010000000000005230790306701",2143096,7332,"Bad D?rkheim",1428.73066666667,2143,"733200","vfr Bad D?rkheim"
"50",734006022,66989,"Höheinöd",2300,2006-02-02,"11YR00000001555H",10002992,"E30254010000000000005230790601754",2968590,7340,"S?dwestpfalz",1290.69130434783,2969,"734006","Waldfischbach-Burgalben"
"51",734006022,66989,"Höheinöd",2000,2006-08-17,"11YR00000001555H",10002992,"E30254010000000000005230790601755",2852936,7340,"S?dwestpfalz",1426.468,2853,"734006","Waldfischbach-Burgalben"
"52",734006022,66989,"Höheinöd",2300,2006-01-24,"11YR00000001555H",10002992,"E30254010000000000005230790606676",2968590,7340,"S?dwestpfalz",1290.69130434783,2969,"734006","Waldfischbach-Burgalben"
"53",733404020,76872,"Minfeld",1500,2004-09-22,"11YR00000001555H",10002992,"E30254010000000000005230791001762",2504323,7334,"Germersheim",1669.54866666667,2504,"733404","Kandel"
"54",733404020,76872,"Minfeld",1500,2004-09-14,"11YR00000001555H",10002992,"E30254010000000000005230791001763",2504323,7334,"Germersheim",1669.54866666667,2504,"733404","Kandel"
"55",733404020,76872,"Minfeld",1500,2004-09-15,"11YR00000001555H",10002992,"E30254010000000000005230791001764",2504323,7334,"Germersheim",1669.54866666667,2504,"733404","Kandel"
"56",733404020,76872,"Minfeld",1500,2004-09-22,"11YR00000001555H",10002992,"E30254010000000000005230791006703",2504323,7334,"Germersheim",1669.54866666667,2504,"733404","Kandel"
"57",733404020,76872,"Minfeld",2000,2009-02-12,"11YR00000001555H",10002992,"E30254010000000000005230791008781",3610916,7334,"Germersheim",1805.458,3611,"733404","Kandel"
"58",734009216,66894,"Krähenberg",1250,2003-03-28,"11YR00000001555H",10002992,"E30254010000000000005230797401809",1252114,7340,"S?dwestpfalz",1001.6912,1252,"734009","Thaleischweiler-Wallhalben"
"59",734009216,66894,"Krähenberg",1250,2003-03-25,"11YR00000001555H",10002992,"E30254010000000000005230797401810",1252114,7340,"S?dwestpfalz",1001.6912,1252,"734009","Thaleischweiler-Wallhalben"
"60",734009216,66894,"Krähenberg",1250,2003-03-19,"11YR00000001555H",10002992,"E30254010000000000005230797401811",1374979,7340,"S?dwestpfalz",1099.9832,1375,"734009","Thaleischweiler-Wallhalben"
"61",734009216,66894,"Krähenberg",1250,2003-03-31,"11YR00000001555H",10002992,"E30254010000000000005230797401812",1374979,7340,"S?dwestpfalz",1099.9832,1375,"734009","Thaleischweiler-Wallhalben"
"62",734009216,66894,"Krähenberg",1250,2003-03-31,"11YR00000001555H",10002992,"E30254010000000000005230797405750",1374978,7340,"S?dwestpfalz",1099.9824,1375,"734009","Thaleischweiler-Wallhalben"
"63",733405028,67365,"Schwegenheim",1500,2006-01-17,"11YR00000001555H",10002992,"E30254010000000000005230797501801",1833372,7334,"Germersheim",1222.248,1833,"733405","Lingenfeld"
"64",733405028,67365,"Schwegenheim",1500,2006-01-31,"11YR00000001555H",10002992,"E30254010000000000005230797501802",1833372,7334,"Germersheim",1222.248,1833,"733405","Lingenfeld"
"65",733405028,67365,"Schwegenheim",1500,2005-12-23,"11YR00000001555H",10002992,"E30254010000000000005230797501803",1833372,7334,"Germersheim",1222.248,1833,"733405","Lingenfeld"
"66",733610052,66871,"Konken",850,2002-02-01,"11YR00000001555H",10002992,"E30254010000000000005230797601805",1134210,7336,"Kusel",1334.36470588235,1134,"733610","Kusel-Altenglan"
"67",733610052,66871,"Konken",850,2002-02-01,"11YR00000001555H",10002992,"E30254010000000000005230797601806",1134210,7336,"Kusel",1334.36470588235,1134,"733610","Kusel-Altenglan"
"68",733610052,66871,"Konken",850,2002-02-01,"11YR00000001555H",10002992,"E30254010000000000005230797601807",1134210,7336,"Kusel",1334.36470588235,1134,"733610","Kusel-Altenglan"
"69",733610052,66871,"Konken",850,2002-02-01,"11YR00000001555H",10002992,"E30254010000000000005230797606681",1134204,7336,"Kusel",1334.35764705882,1134,"733610","Kusel-Altenglan"
"70",733307008,67806,"Bisterschied",1500,2000-04-10,"11YR00000001555H",10002992,"E30254010000000000005230822702034",1975377,7333,"Donnersbergkreis",1316.918,1975,"733307","Nordpf?lzer Land"
"71",733307008,67806,"Bisterschied",500,1999-11-04,"11YR00000001555H",10002992,"E30254010000000000005230822707035",742214,7333,"Donnersbergkreis",1484.428,742,"733307","Nordpf?lzer Land"
"72",733501203,66894,"Martinshöhe",1000,2000-12-28,"11YR00000001555H",10002992,"E30254010000000000005230823306682",1169164,7335,"Kaiserslautern",1169.164,1169,"733501","Bruchm?hlbach-Miesau"
"73",733608074,67748,"Odenbach",600,2004-12-28,"11YR00000001555H",10002992,"E30254010000000000005230823402040",716942,7336,"Kusel",1194.90333333333,717,"733608","Lauterecken-Wolfstein"
"74",733608074,67748,"Odenbach",600,2004-12-28,"11YR00000001555H",10002992,"E30254010000000000005230823407054",716934,7336,"Kusel",1194.89,717,"733608","Lauterecken-Wolfstein"
"75",733610103,66887,"Welchweiler",1750,2003-12-22,"11YR00000001555H",10002992,"E30254010000000000005230826706683",1186884,7336,"Kusel",678.219428571429,1187,"733610","Kusel-Altenglan"
"76",733307008,67806,"Bisterschied",1800,2004-02-27,"11YR00000001555H",10002992,"E30254010000000000005230827307061",2707546,7333,"Donnersbergkreis",1504.19222222222,2708,"733307","Nordpf?lzer Land"
"77",733304031,67294,"Ilbesheim",500,1998-02-05,"11YR00000001555H",10002992,"E30254010000000000005230837706693",725465,7333,"Donnersbergkreis",1450.93,725,"733304","Kirchheimbolanden"
"78",733304040,67819,"Kriegsfeld",1800,2000-12-21,"11YR00000001555H",10002992,"E30254010000000000005230838106691",3120769,7333,"Donnersbergkreis",1733.76055555556,3121,"733304","Kirchheimbolanden"
"79",733608069,67759,"Nußbach",600,2002-05-07,"11YR00000001555H",10002992,"E30254010000000000005230876501820",1022546,7336,"Kusel",1704.24333333333,1023,"733608","Lauterecken-Wolfstein"
"80",733608069,67759,"Nußbach",1600,2003-12-12,"11YR00000001555H",10002992,"E30254010000000000005230888706707",3219360,7336,"Kusel",2012.1,3219,"733608","Lauterecken-Wolfstein"
"81",733807023,67354,"Römerberg",2000,2006-04-13,"11YR00000001555H",10002992,"E30254010000000000005230940402446",3159743,7338,"Rhein-Pfalz",1579.8715,3160,"733807","R?merberg-Dudenhofen"
"82",733807023,67354,"Römerberg",2000,2008-10-01,"11YR00000001555H",10002992,"E30254010000000000005230940406757",3052733,7338,"Rhein-Pfalz",1526.3665,3053,"733807","R?merberg-Dudenhofen"
"83",733509501,66879,"Reichenbach-Steegen",2000,2003-02-14,"11YR00000001555H",10002992,"E30254010000000000005231606303528",2885151,7335,"Kaiserslautern",1442.5755,2885,"733509","Weilerbach"
"84",733509501,66879,"Reichenbach-Steegen",2000,2003-01-19,"11YR00000001555H",10002992,"E30254010000000000005231606303529",2885151,7335,"Kaiserslautern",1442.5755,2885,"733509","Weilerbach"
"85",733509501,66879,"Reichenbach-Steegen",2000,2003-01-16,"11YR00000001555H",10002992,"E30254010000000000005231606303530",2885151,7335,"Kaiserslautern",1442.5755,2885,"733509","Weilerbach"
"86",733509501,66879,"Reichenbach-Steegen",2000,2002-12-28,"11YR00000001555H",10002992,"E30254010000000000005231606303531",2885151,7335,"Kaiserslautern",1442.5755,2885,"733509","Weilerbach"
"87",733509501,66879,"Reichenbach-Steegen",2000,2002-12-29,"11YR00000001555H",10002992,"E30254010000000000005231606303532",2885151,7335,"Kaiserslautern",1442.5755,2885,"733509","Weilerbach"
"88",733608087,67753,"Rothselberg",2000,2004-12-08,"11YR00000001555H",10002992,"E30254010000000000005231606303533",2411487,7336,"Kusel",1205.7435,2411,"733608","Lauterecken-Wolfstein"
"89",733608087,67753,"Rothselberg",2000,2004-12-02,"11YR00000001555H",10002992,"E30254010000000000005231606303534",2411484,7336,"Kusel",1205.742,2411,"733608","Lauterecken-Wolfstein"
"90",733302038,67304,"Kerzenheim",1650,2000-10-19,"11YR00000001555H",10002992,"E30254010000000000005231607403543",1396482,7333,"Donnersbergkreis",846.352727272727,1396,"733302","Eisenberg"
"91",733302038,67304,"Kerzenheim",1500,2003-08-20,"11YR00000001555H",10002992,"E30254010000000000005231615906699",1842254,7333,"Donnersbergkreis",1228.16933333333,1842,"733302","Eisenberg"
"92",733609047,66909,"Hüffler",2000,2007-02-28,"11YR00000001555H",10002992,"E30254010000000000005231640303562",3818634,7336,"Kusel",1909.317,3819,"733609","Oberes Glantal"
"93",733609047,66909,"Hüffler",2000,2007-02-21,"11YR00000001555H",10002992,"E30254010000000000005231640307069",3818627,7336,"Kusel",1909.3135,3819,"733609","Oberes Glantal"
"94",734006016,66919,"Hermersberg",800,2007-08-09,"11YR00000001555H",10002992,"E30254010000000000005231819004016",1174216,7340,"S?dwestpfalz",1467.77,1174,"734006","Waldfischbach-Burgalben"
"95",734006016,66919,"Hermersberg",800,2007-08-07,"11YR00000001555H",10002992,"E30254010000000000005231819006705",1174216,7340,"S?dwestpfalz",1467.77,1174,"734006","Waldfischbach-Burgalben"
"96",734006016,66919,"Hermersberg",2000,2008-07-10,"11YR00000001555H",10002992,"E30254010000000000005231819007703",4024250,7340,"S?dwestpfalz",2012.125,4024,"734006","Waldfischbach-Burgalben"
"97",734006016,66919,"Hermersberg",2000,2008-07-29,"11YR00000001555H",10002992,"E30254010000000000005231819007704",4024251,7340,"S?dwestpfalz",2012.1255,4024,"734006","Waldfischbach-Burgalben"
"98",733610103,66887,"Welchweiler",2000,2007-08-03,"11YR00000001555H",10002992,"E30254010000000000005231821504019",1700281,7336,"Kusel",850.1405,1700,"733610","Kusel-Altenglan"
"99",734006054,67714,"Waldfischbach-Burgalben",2000,2007-12-28,"11YR00000001555H",10002992,"E30254010000000000005232123306711",3092015,7340,"S?dwestpfalz",1546.0075,3092,"734006","Waldfischbach-Burgalben"
"100",734006022,66989,"Höheinöd",2000,2007-12-27,"11YR00000001555H",10002992,"E30254010000000000005232123306712",3092015,7340,"S?dwestpfalz",1546.0075,3092,"734006","Waldfischbach-Burgalben"
"101",734006054,67714,"Waldfischbach-Burgalben",2000,2008-01-30,"11YR00000001555H",10002992,"E30254010000000000005232123306713",3092016,7340,"S?dwestpfalz",1546.008,3092,"734006","Waldfischbach-Burgalben"
"102",733707061,76877,"Offenbach",2000,2008-03-04,"11YR00000001555H",10002992,"E30254010000000000005232263805059",3564919,7337,"S?dliche Weinstra?e",1782.4595,3565,"733707","Offenbach an der Queich"
"103",733707061,76877,"Offenbach",2000,2008-03-17,"11YR00000001555H",10002992,"E30254010000000000005232263805060",3564919,7337,"S?dliche Weinstra?e",1782.4595,3565,"733707","Offenbach an der Queich"
"104",733707061,76877,"Offenbach",2000,2008-03-08,"11YR00000001555H",10002992,"E30254010000000000005232263805061",3564912,7337,"S?dliche Weinstra?e",1782.456,3565,"733707","Offenbach an der Queich"
"105",733807023,67354,"Römerberg",2000,2008-10-07,"11YR00000001555H",10002992,"E30254010000000000005232790909814",3052724,7338,"Rhein-Pfalz",1526.362,3053,"733807","R?merberg-Dudenhofen"
"106",734008221,66484,"Riedelberg",2300,2009-02-27,"11YR00000001555H",10002992,"E30254010000000000005232855709017",3114291,7340,"S?dwestpfalz",1354.03956521739,3114,"734008","Zweibr?cken-Land"
"107",734008221,66484,"Riedelberg",2300,2009-03-04,"11YR00000001555H",10002992,"E30254010000000000005232855709018",3114293,7340,"S?dwestpfalz",1354.04043478261,3114,"734008","Zweibr?cken-Land"
"108",734008221,66484,"Riedelberg",2000,2009-03-03,"11YR00000001555H",10002992,"E30254010000000000005232855709019",3705969,7340,"S?dwestpfalz",1852.9845,3706,"734008","Zweibr?cken-Land"
"109",734008221,66484,"Riedelberg",2000,2009-02-27,"11YR00000001555H",10002992,"E30254010000000000005232855709020",3705969,7340,"S?dwestpfalz",1852.9845,3706,"734008","Zweibr?cken-Land"
"110",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-26,"11YR00000001555H",10002992,"E30254010000000000005233312514223",2812792,7336,"Kusel",1406.396,2813,"733610","Kusel-Altenglan"
"111",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"11YR00000001555H",10002992,"E30254010000000000005233312514224",2812792,7336,"Kusel",1406.396,2813,"733610","Kusel-Altenglan"
"112",733610022,66887,"Erdesbach-Patersbach",2000,2009-11-03,"11YR00000001555H",10002992,"E30254010000000000005233312514225",2812791,7336,"Kusel",1406.3955,2813,"733610","Kusel-Altenglan"
"113",733610003,66885,"Erdesbach-Patersbach",2000,2009-10-12,"11YR00000001555H",10002992,"E30254010000000000005233312514226",2812792,7336,"Kusel",1406.396,2813,"733610","Kusel-Altenglan"
"114",734008226,66484,"Walshausen",2000,2009-11-28,"11YR00000001555H",10002992,"E30254010000000000005233432816109",3690572,7340,"S?dwestpfalz",1845.286,3691,"734008","Zweibr?cken-Land"
"115",734008226,66484,"Walshausen",2000,2009-12-01,"11YR00000001555H",10002992,"E30254010000000000005233432816110",3690567,7340,"S?dwestpfalz",1845.2835,3691,"734008","Zweibr?cken-Land"
"116",733307025,67813,"Gerbach",7580,2010-11-19,"11YR00000001555H",10002992,"E30254010000000000005234010625532",14409442,7333,"Donnersbergkreis",1900.98179419525,14409,"733307","Nordpf?lzer Land"
"117",733307025,67813,"Gerbach",3050,2011-10-28,"11YR00000001555H",10002992,"E30254010000000000005234010639491",8012878,7333,"Donnersbergkreis",2627.1731147541,8013,"733307","Nordpf?lzer Land"
"118",733801006,67125,"Dannstadt-Schauernheim",2500,2011-02-04,"11YR00000001555H",10002992,"E30254010000000000005234201028183",3663506,7338,"Rhein-Pfalz",1465.4024,3664,"733801","Dannstadt-Schauernheim"
"119",733800005,67459,"Böhl-Iggelheim",2500,2011-02-02,"11YR00000001555H",10002992,"E30254010000000000005234201028184",3663507,7338,"Rhein-Pfalz",1465.4028,3664,"733800","vfr Rhein-Pfalz"
"120",733207010,67246,"Dirmstein",2000,2010-12-30,"11YR00000001555H",10002992,"E30254010000000000005234239828155",3285475,7332,"Bad D?rkheim",1642.7375,3285,"733207","Leiningerland"
"121",733207010,67246,"Dirmstein",2000,2010-12-30,"11YR00000001555H",10002992,"E30254010000000000005234239828156",3284043,7332,"Bad D?rkheim",1642.0215,3284,"733207","Leiningerland"
"122",733609041,66909,"Herschweiler-Pettersheim",2000,2011-03-31,"11YR00000001555H",10002992,"E30254010000000000005234430229628",3412674,7336,"Kusel",1706.337,3413,"733609","Oberes Glantal"
"123",733609101,66909,"Wahnwegen",2000,2011-03-10,"11YR00000001555H",10002992,"E30254010000000000005234430229629",3412676,7336,"Kusel",1706.338,3413,"733609","Oberes Glantal"
"124",733610103,66887,"Welchweiler",800,2007-07-13,"11YR00000001555H",10002992,"E30254010000000000005234767337518",782829,7336,"Kusel",978.53625,783,"733610","Kusel-Altenglan"
"125",733307055,67821,"Oberndorf",2530,2014-09-05,"11YR00000001555H",10002992,"E30254010WEA1OBERNDORF0FLUR322006",5483956,7333,"Donnersbergkreis",2167.57154150198,5484,"733307","Nordpf?lzer Land"
"126",733303026,67307,"Göllheim",2530,2014-09-23,"11YR00000001555H",10002992,"E30254010WEA2GOLLWALD00FLUR474306",5468956,7333,"Donnersbergkreis",2161.64268774704,5469,"733303","G?llheim"
"127",733303026,67307,"Göllheim",2530,2014-09-04,"11YR00000001555H",10002992,"E30254010WEA2GOLLWALD00FLUR475902",5468956,7333,"Donnersbergkreis",2161.64268774704,5469,"733303","G?llheim"
"128",733303026,67307,"Göllheim",2530,2014-09-11,"11YR00000001555H",10002992,"E30254010WEA2GOLLWALD00FLUR475903",5468956,7333,"Donnersbergkreis",2161.64268774704,5469,"733303","G?llheim"
"129",733303026,67307,"Göllheim",2530,2014-09-13,"11YR00000001555H",10002992,"E30254010WEA2GOLLWALD00FLUR476304",5468956,7333,"Donnersbergkreis",2161.64268774704,5469,"733303","G?llheim"
"130",733303026,67307,"Göllheim",2530,2014-09-23,"11YR00000001555H",10002992,"E30254010WEA2GOLLWALD00FLUR476305",5468952,7333,"Donnersbergkreis",2161.64110671937,5469,"733303","G?llheim"
"131",733307055,67821,"Oberndorf",2530,2014-09-01,"11YR00000001555H",10002992,"E30254010WEA2OBERNDORF0FLUR306006",5483960,7333,"Donnersbergkreis",2167.57312252964,5484,"733307","Nordpf?lzer Land"
"132",733806013,67259,"Heuchelheim",2000,2004-12-30,"11YR00000001555H",10002992,"E30254011000000000005231616306700",2255677,7338,"Rhein-Pfalz",1127.8385,2256,"733806","Lambsheim-He?heim"
"133",733806013,67259,"Heuchelheim",2000,2005-05-13,"11YR00000001555H",10002992,"E30254012000000000005231616306700",2355899,7338,"Rhein-Pfalz",1177.9495,2356,"733806","Lambsheim-He?heim"
"134",733806013,67259,"Heuchelheim",2000,2005-05-03,"11YR00000001555H",10002992,"E30254013000000000005231616306700",2255677,7338,"Rhein-Pfalz",1127.8385,2256,"733806","Lambsheim-He?heim"
"135",733806013,67259,"Heuchelheim",2000,2005-04-15,"11YR00000001555H",10002992,"E30254014000000000005231616306700",2255674,7338,"Rhein-Pfalz",1127.837,2256,"733806","Lambsheim-He?heim"
"136",733806013,67259,"Heuchelheim",800,2005-02-03,"11YR00000001555H",10002992,"E30254015000000000005231616306700",903367,7338,"Rhein-Pfalz",1129.20875,903,"733806","Lambsheim-He?heim"
"137",733502004,67677,"Enkenbach-Alsenborn",3000,2013-05-31,"11YR00000001555H",10002992,"E3025401PVA0000000000009000011337",5211716,7335,"Kaiserslautern",1737.23866666667,5212,"733502","Enkenbach-Alsenborn"
"138",733101022,55234,"Esselborn",3075,2013-10-16,"11YR00000001555H",10002992,"E3025401WEA0000000000ESSELBORN001",7476259,7331,"Alzey-Worms",2431.3037398374,7476,"733101","Alzey-Land"
